,tourney_year,tourney_name,tourney_location,tourney_dates,tourney_conditions,tourney_surface,player_ranking,opponent_name,match_win_loss,match_score
1196,2014,US Open,"New York City, NY, U.S.A.",2014.08.25 - 2014.09.08,Outdoor,Hard,3,Roberto Bautista Agut,W,64 63 62
1197,2014,US Open,"New York City, NY, U.S.A.",2014.08.25 - 2014.09.08,Outdoor,Hard,3,Marcel Granollers,W,46 61 61 61
1198,2014,US Open,"New York City, NY, U.S.A.",2014.08.25 - 2014.09.08,Outdoor,Hard,3,Sam Groth,W,64 64 64
1199,2014,US Open,"New York City, NY, U.S.A.",2014.08.25 - 2014.09.08,Outdoor,Hard,3,Marinko Matosevic,W,63 64 76(4) 
1200,2014,ATP World Tour Masters 1000 Cincinnati,"Cincinnati, OH, U.S.A.",2014.08.11 - 2014.08.17,Outdoor,Hard,3,David Ferrer,W,63 16 62
1201,2014,ATP World Tour Masters 1000 Cincinnati,"Cincinnati, OH, U.S.A.",2014.08.11 - 2014.08.17,Outdoor,Hard,3,Milos Raonic,W,62 63
1202,2014,ATP World Tour Masters 1000 Cincinnati,"Cincinnati, OH, U.S.A.",2014.08.11 - 2014.08.17,Outdoor,Hard,3,Andy Murray,W,63 75
1203,2014,ATP World Tour Masters 1000 Cincinnati,"Cincinnati, OH, U.S.A.",2014.08.11 - 2014.08.17,Outdoor,Hard,3,Gael Monfils,W,64 46 63
1204,2014,ATP World Tour Masters 1000 Cincinnati,"Cincinnati, OH, U.S.A.",2014.08.11 - 2014.08.17,Outdoor,Hard,3,Vasek Pospisil,W,76(4) 57 62
1205,2014,ATP World Tour Masters 1000 Canada,"Toronto, Canada",2014.08.04 - 2014.08.10,Outdoor,Hard,3,Jo-Wilfried Tsonga,L,57 67(3) 
1206,2014,ATP World Tour Masters 1000 Canada,"Toronto, Canada",2014.08.04 - 2014.08.10,Outdoor,Hard,3,Feliciano Lopez,W,63 64
1207,2014,ATP World Tour Masters 1000 Canada,"Toronto, Canada",2014.08.04 - 2014.08.10,Outdoor,Hard,3,David Ferrer,W,63 46 63
1208,2014,ATP World Tour Masters 1000 Canada,"Toronto, Canada",2014.08.04 - 2014.08.10,Outdoor,Hard,3,Marin Cilic,W,76(5) 67(3) 64
1209,2014,ATP World Tour Masters 1000 Canada,"Toronto, Canada",2014.08.04 - 2014.08.10,Outdoor,Hard,3,Peter Polansky,W,62 60
1210,2014,Wimbledon,"London, Great Britain",2014.06.23 - 2014.07.06,Outdoor,Grass,4,Novak Djokovic,L,76(7) 46 67(4) 75 46
1211,2014,Wimbledon,"London, Great Britain",2014.06.23 - 2014.07.06,Outdoor,Grass,4,Milos Raonic,W,64 64 64
1212,2014,Wimbledon,"London, Great Britain",2014.06.23 - 2014.07.06,Outdoor,Grass,4,Stan Wawrinka,W,36 76(5) 64 64
1213,2014,Wimbledon,"London, Great Britain",2014.06.23 - 2014.07.06,Outdoor,Grass,4,Tommy Robredo,W,61 64 64
1214,2014,Wimbledon,"London, Great Britain",2014.06.23 - 2014.07.06,Outdoor,Grass,4,Santiago Giraldo,W,63 61 63
1215,2014,Wimbledon,"London, Great Britain",2014.06.23 - 2014.07.06,Outdoor,Grass,4,Gilles Muller,W,63 75 63
1216,2014,Wimbledon,"London, Great Britain",2014.06.23 - 2014.07.06,Outdoor,Grass,4,Paolo Lorenzi,W,61 61 63
1217,2014,Halle,"Halle, Germany",2014.06.09 - 2014.06.15,Outdoor,Grass,4,Alejandro Falla,W,76(2) 76(3) 
1218,2014,Halle,"Halle, Germany",2014.06.09 - 2014.06.15,Outdoor,Grass,4,Kei Nishikori,W,63 76(4) 
1219,2014,Halle,"Halle, Germany",2014.06.09 - 2014.06.15,Outdoor,Grass,4,Yen-Hsun Lu,W,(W/O)
1220,2014,Halle,"Halle, Germany",2014.06.09 - 2014.06.15,Outdoor,Grass,4,Joao Sousa,W,67(8) 64 62
1221,2014,Roland Garros,"Paris, France",2014.05.26 - 2014.06.08,Outdoor,Clay,4,Ernests Gulbis,L,76(5) 67(3) 26 64 36
1222,2014,Roland Garros,"Paris, France",2014.05.26 - 2014.06.08,Outdoor,Clay,4,Dmitry Tursunov,W,75 67(7) 62 64
1223,2014,Roland Garros,"Paris, France",2014.05.26 - 2014.06.08,Outdoor,Clay,4,Diego Schwartzman,W,63 64 64
1224,2014,Roland Garros,"Paris, France",2014.05.26 - 2014.06.08,Outdoor,Clay,4,Lukas Lacko,W,62 64 62
1225,2014,ATP World Tour Masters 1000 Rome,"Rome, Italy",2014.05.12 - 2014.05.18,Outdoor,Clay,4,Jeremy Chardy,L,61 36 67(6) 
1226,2014,ATP World Tour Masters 1000 Monte Carlo,"Monte Carlo, Monaco",2014.04.14 - 2014.04.20,Outdoor,Clay,4,Stan Wawrinka,L,64 67(5) 26
1227,2014,ATP World Tour Masters 1000 Monte Carlo,"Monte Carlo, Monaco",2014.04.14 - 2014.04.20,Outdoor,Clay,4,Novak Djokovic,W,75 62
1228,2014,ATP World Tour Masters 1000 Monte Carlo,"Monte Carlo, Monaco",2014.04.14 - 2014.04.20,Outdoor,Clay,4,Jo-Wilfried Tsonga,W,26 76(6) 61
1229,2014,ATP World Tour Masters 1000 Monte Carlo,"Monte Carlo, Monaco",2014.04.14 - 2014.04.20,Outdoor,Clay,4,Lukas Rosol,W,64 61
1230,2014,ATP World Tour Masters 1000 Monte Carlo,"Monte Carlo, Monaco",2014.04.14 - 2014.04.20,Outdoor,Clay,4,Radek Stepanek,W,61 62
1231,2014,SUI vs. KAZ WG QF,"Geneva, Switzerland",2014.03.31 - 2014.04.06,Indoor,Hard,4,Andrey Golubev,W,76 62 63
1232,2014,SUI vs. KAZ WG QF,"Geneva, Switzerland",2014.03.31 - 2014.04.06,Indoor,Hard,4,Mikhail Kukushkin,W,64 64 62
1233,2014,ATP World Tour Masters 1000 Miami,"Miami, FL, U.S.A.",2014.03.17 - 2014.03.30,Outdoor,Hard,5,Kei Nishikori,L,63 57 46
1234,2014,ATP World Tour Masters 1000 Miami,"Miami, FL, U.S.A.",2014.03.17 - 2014.03.30,Outdoor,Hard,5,Richard Gasquet,W,61 62
1235,2014,ATP World Tour Masters 1000 Miami,"Miami, FL, U.S.A.",2014.03.17 - 2014.03.30,Outdoor,Hard,5,Thiemo de Bakker,W,63 63
1236,2014,ATP World Tour Masters 1000 Miami,"Miami, FL, U.S.A.",2014.03.17 - 2014.03.30,Outdoor,Hard,5,Ivo Karlovic,W,64 76(4) 
1237,2014,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2014.03.03 - 2014.03.16,Outdoor,Hard,8,Novak Djokovic,L,63 36 67(3) 
1238,2014,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2014.03.03 - 2014.03.16,Outdoor,Hard,8,Alexandr Dolgopolov,W,63 61
1239,2014,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2014.03.03 - 2014.03.16,Outdoor,Hard,8,Kevin Anderson,W,75 61
1240,2014,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2014.03.03 - 2014.03.16,Outdoor,Hard,8,Tommy Haas,W,64 64
1241,2014,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2014.03.03 - 2014.03.16,Outdoor,Hard,8,Dmitry Tursunov,W,76(7) 76(2) 
1242,2014,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2014.03.03 - 2014.03.16,Outdoor,Hard,8,Paul-Henri Mathieu,W,62 76(5) 
1243,2014,Dubai,"Dubai, U.A.E.",2014.02.24 - 2014.03.01,Outdoor,Hard,8,Tomas Berdych,W,36 64 63
1244,2014,Dubai,"Dubai, U.A.E.",2014.02.24 - 2014.03.01,Outdoor,Hard,8,Novak Djokovic,W,36 63 62
1245,2014,Dubai,"Dubai, U.A.E.",2014.02.24 - 2014.03.01,Outdoor,Hard,8,Lukas Rosol,W,62 62
1246,2014,Dubai,"Dubai, U.A.E.",2014.02.24 - 2014.03.01,Outdoor,Hard,8,Radek Stepanek,W,62 67(4) 63
1247,2014,Dubai,"Dubai, U.A.E.",2014.02.24 - 2014.03.01,Outdoor,Hard,8,Benjamin Becker,W,61 64
1248,2014,SRB vs. SUI WG 1st Rd.,"Novi Sad, Serbia",2014.01.27 - 2014.02.02,Indoor,Hard,8,Ilija Bozoljac,W,64 75 62
1249,2014,Australian Open,"Melbourne, Australia",2014.01.13 - 2014.01.26,Outdoor,Hard,6,Rafael Nadal,L,67(4) 36 36
1250,2014,Australian Open,"Melbourne, Australia",2014.01.13 - 2014.01.26,Outdoor,Hard,6,Andy Murray,W,63 64 67(6) 63
1251,2014,Australian Open,"Melbourne, Australia",2014.01.13 - 2014.01.26,Outdoor,Hard,6,Jo-Wilfried Tsonga,W,63 75 64
1252,2014,Australian Open,"Melbourne, Australia",2014.01.13 - 2014.01.26,Outdoor,Hard,6,Teymuraz Gabashvili,W,62 62 63
1253,2014,Australian Open,"Melbourne, Australia",2014.01.13 - 2014.01.26,Outdoor,Hard,6,Blaz Kavcic,W,62 61 76(4) 
1254,2014,Australian Open,"Melbourne, Australia",2014.01.13 - 2014.01.26,Outdoor,Hard,6,James Duckworth,W,64 64 62
1255,2014,Brisbane,"Brisbane, Australia",2013.12.30 - 2014.01.05,Outdoor,Hard,6,Lleyton Hewitt,L,16 64 36
1256,2014,Brisbane,"Brisbane, Australia",2013.12.30 - 2014.01.05,Outdoor,Hard,6,Jeremy Chardy,W,63 67(3) 63
1257,2014,Brisbane,"Brisbane, Australia",2013.12.30 - 2014.01.05,Outdoor,Hard,6,Marinko Matosevic,W,61 61
1258,2014,Brisbane,"Brisbane, Australia",2013.12.30 - 2014.01.05,Outdoor,Hard,6,Jarkko Nieminen,W,64 62
1259,2015,Barclays ATP World Tour Finals,"London, Great Britain",2015.11.16 - 2015.11.22,Indoor,Hard,3,Novak Djokovic,L,36 46
1260,2015,Barclays ATP World Tour Finals,"London, Great Britain",2015.11.16 - 2015.11.22,Indoor,Hard,3,Stan Wawrinka,W,75 63
1261,2015,Barclays ATP World Tour Finals,"London, Great Britain",2015.11.16 - 2015.11.22,Indoor,Hard,3,Kei Nishikori,W,75 46 64
1262,2015,Barclays ATP World Tour Finals,"London, Great Britain",2015.11.16 - 2015.11.22,Indoor,Hard,3,Novak Djokovic,W,75 62
1263,2015,Barclays ATP World Tour Finals,"London, Great Britain",2015.11.16 - 2015.11.22,Indoor,Hard,3,Tomas Berdych,W,64 62
1264,2015,ATP World Tour Masters 1000 Paris,"Paris, France",2015.11.02 - 2015.11.08,Indoor,Hard,2,John Isner,L,67(3) 63 67(5) 
1265,2015,ATP World Tour Masters 1000 Paris,"Paris, France",2015.11.02 - 2015.11.08,Indoor,Hard,2,Andreas Seppi,W,61 61
1266,2015,Basel,"Basel, Switzerland",2015.10.26 - 2015.11.01,Indoor,Hard,3,Rafael Nadal,W,63 57 63
1267,2015,Basel,"Basel, Switzerland",2015.10.26 - 2015.11.01,Indoor,Hard,3,Jack Sock,W,63 64
1268,2015,Basel,"Basel, Switzerland",2015.10.26 - 2015.11.01,Indoor,Hard,3,David Goffin,W,63 36 61
1269,2015,Basel,"Basel, Switzerland",2015.10.26 - 2015.11.01,Indoor,Hard,3,Philipp Kohlschreiber,W,64 46 64
1270,2015,Basel,"Basel, Switzerland",2015.10.26 - 2015.11.01,Indoor,Hard,3,Mikhail Kukushkin,W,61 62
1271,2015,ATP World Tour Masters 1000 Shanghai,"Shanghai, China",2015.10.12 - 2015.10.18,Outdoor,Hard,3,Albert Ramos-Vinolas,L,67(4) 62 36
1272,2015,SUI vs. NED WG Play-Off,"Geneva, Switzerland, Switzerland",2015.09.14 - 2015.09.20,Indoor,Hard,2,Thiemo de Bakker,W,63 62 64
1273,2015,SUI vs. NED WG Play-Off,"Geneva, Switzerland, Switzerland",2015.09.14 - 2015.09.20,Indoor,Hard,2,Jesse Huta Galung,W,63 64 63
1274,2015,US Open,"New York, NY, U.S.A.",2015.08.31 - 2015.09.13,Outdoor,Hard,2,Novak Djokovic,L,46 75 46 46
1275,2015,US Open,"New York, NY, U.S.A.",2015.08.31 - 2015.09.13,Outdoor,Hard,2,Stan Wawrinka,W,64 63 61
1276,2015,US Open,"New York, NY, U.S.A.",2015.08.31 - 2015.09.13,Outdoor,Hard,2,Richard Gasquet,W,63 63 61
1277,2015,US Open,"New York, NY, U.S.A.",2015.08.31 - 2015.09.13,Outdoor,Hard,2,John Isner,W,76 76(6) 75
1278,2015,US Open,"New York, NY, U.S.A.",2015.08.31 - 2015.09.13,Outdoor,Hard,2,Philipp Kohlschreiber,W,63 64 64
1279,2015,US Open,"New York, NY, U.S.A.",2015.08.31 - 2015.09.13,Outdoor,Hard,2,Steve Darcis,W,61 62 61
1280,2015,US Open,"New York, NY, U.S.A.",2015.08.31 - 2015.09.13,Outdoor,Hard,2,Leonardo Mayer,W,61 62 62
1281,2015,ATP World Tour Masters 1000 Cincinnati,"Cincinnati, OH, U.S.A.",2015.08.17 - 2015.08.23,Outdoor,Hard,3,Novak Djokovic,W,76(1) 63
1282,2015,ATP World Tour Masters 1000 Cincinnati,"Cincinnati, OH, U.S.A.",2015.08.17 - 2015.08.23,Outdoor,Hard,3,Andy Murray,W,64 76(6) 
1283,2015,ATP World Tour Masters 1000 Cincinnati,"Cincinnati, OH, U.S.A.",2015.08.17 - 2015.08.23,Outdoor,Hard,3,Feliciano Lopez,W,63 64
1284,2015,ATP World Tour Masters 1000 Cincinnati,"Cincinnati, OH, U.S.A.",2015.08.17 - 2015.08.23,Outdoor,Hard,3,Kevin Anderson,W,61 61
1285,2015,ATP World Tour Masters 1000 Cincinnati,"Cincinnati, OH, U.S.A.",2015.08.17 - 2015.08.23,Outdoor,Hard,3,Roberto Bautista Agut,W,64 64
1286,2015,Wimbledon,"London, Great Britain",2015.06.29 - 2015.07.12,Outdoor,Grass,2,Novak Djokovic,L,67(1) 76(10) 46 36
1287,2015,Wimbledon,"London, Great Britain",2015.06.29 - 2015.07.12,Outdoor,Grass,2,Andy Murray,W,75 75 64
1288,2015,Wimbledon,"London, Great Britain",2015.06.29 - 2015.07.12,Outdoor,Grass,2,Gilles Simon,W,63 75 62
1289,2015,Wimbledon,"London, Great Britain",2015.06.29 - 2015.07.12,Outdoor,Grass,2,Roberto Bautista Agut,W,62 62 63
1290,2015,Wimbledon,"London, Great Britain",2015.06.29 - 2015.07.12,Outdoor,Grass,2,Sam Groth,W,64 64 67(5) 62
1291,2015,Wimbledon,"London, Great Britain",2015.06.29 - 2015.07.12,Outdoor,Grass,2,Sam Querrey,W,64 62 62
1292,2015,Wimbledon,"London, Great Britain",2015.06.29 - 2015.07.12,Outdoor,Grass,2,Damir Dzumhur,W,61 63 63
1293,2015,Halle,"Halle, Germany",2015.06.15 - 2015.06.21,Outdoor,Grass,2,Andreas Seppi,W,76(1) 64
1294,2015,Halle,"Halle, Germany",2015.06.15 - 2015.06.21,Outdoor,Grass,2,Ivo Karlovic,W,76(3) 76(4) 
1295,2015,Halle,"Halle, Germany",2015.06.15 - 2015.06.21,Outdoor,Grass,2,Florian Mayer,W,60 76(1) 
1296,2015,Halle,"Halle, Germany",2015.06.15 - 2015.06.21,Outdoor,Grass,2,Ernests Gulbis,W,63 75
1297,2015,Halle,"Halle, Germany",2015.06.15 - 2015.06.21,Outdoor,Grass,2,Philipp Kohlschreiber,W,76(8) 36 76(5) 
1298,2015,Roland Garros,"Paris, France",2015.05.25 - 2015.06.07,Outdoor,Clay,2,Stan Wawrinka,L,46 36 67(4) 
1299,2015,Roland Garros,"Paris, France",2015.05.25 - 2015.06.07,Outdoor,Clay,2,Gael Monfils,W,63 46 64 61
1300,2015,Roland Garros,"Paris, France",2015.05.25 - 2015.06.07,Outdoor,Clay,2,Damir Dzumhur,W,64 63 62
1301,2015,Roland Garros,"Paris, France",2015.05.25 - 2015.06.07,Outdoor,Clay,2,Marcel Granollers,W,62 76(1) 63
1302,2015,Roland Garros,"Paris, France",2015.05.25 - 2015.06.07,Outdoor,Clay,2,Alejandro Falla,W,63 63 64
1303,2015,ATP World Tour Masters 1000 Rome,"Rome, Italy",2015.05.11 - 2015.05.17,Outdoor,Clay,2,Novak Djokovic,L,46 36
1304,2015,ATP World Tour Masters 1000 Rome,"Rome, Italy",2015.05.11 - 2015.05.17,Outdoor,Clay,2,Stan Wawrinka,W,64 62
1305,2015,ATP World Tour Masters 1000 Rome,"Rome, Italy",2015.05.11 - 2015.05.17,Outdoor,Clay,2,Tomas Berdych,W,63 63
1306,2015,ATP World Tour Masters 1000 Rome,"Rome, Italy",2015.05.11 - 2015.05.17,Outdoor,Clay,2,Kevin Anderson,W,63 75
1307,2015,ATP World Tour Masters 1000 Rome,"Rome, Italy",2015.05.11 - 2015.05.17,Outdoor,Clay,2,Pablo Cuevas,W,76(3) 64
1308,2015,ATP World Tour Masters 1000 Madrid,"Madrid, Spain",2015.05.04 - 2015.05.10,Outdoor,Clay,2,Nick Kyrgios,L,76(2) 67(5) 67(12) 
1309,2015,Istanbul,"Istanbul, Turkey",2015.04.27 - 2015.05.03,Outdoor,Clay,2,Pablo Cuevas,W,63 76(11) 
1310,2015,Istanbul,"Istanbul, Turkey",2015.04.27 - 2015.05.03,Outdoor,Clay,2,Diego Schwartzman,W,26 62 75
1311,2015,Istanbul,"Istanbul, Turkey",2015.04.27 - 2015.05.03,Outdoor,Clay,2,Daniel Gimeno-Traver,W,76(3) 67(5) 63
1312,2015,Istanbul,"Istanbul, Turkey",2015.04.27 - 2015.05.03,Outdoor,Clay,2,Jarkko Nieminen,W,62 75
1313,2015,ATP World Tour Masters 1000 Monte Carlo,"Monte-Carlo, Monaco",2015.04.13 - 2015.04.19,Outdoor,Clay,2,Gael Monfils,L,46 67(5) 
1314,2015,ATP World Tour Masters 1000 Monte Carlo,"Monte-Carlo, Monaco",2015.04.13 - 2015.04.19,Outdoor,Clay,2,Jeremy Chardy,W,62 61
1315,2015,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2015.03.09 - 2015.03.22,Outdoor,Hard,2,Novak Djokovic,L,36 76(5) 26
1316,2015,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2015.03.09 - 2015.03.22,Outdoor,Hard,2,Milos Raonic,W,75 64
1317,2015,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2015.03.09 - 2015.03.22,Outdoor,Hard,2,Tomas Berdych,W,64 60
1318,2015,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2015.03.09 - 2015.03.22,Outdoor,Hard,2,Jack Sock,W,63 62
1319,2015,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2015.03.09 - 2015.03.22,Outdoor,Hard,2,Andreas Seppi,W,63 64
1320,2015,ATP World Tour Masters 1000 Indian Wells,"Indian Wells, CA, U.S.A.",2015.03.09 - 2015.03.22,Outdoor,Hard,2,Diego Schwartzman,W,64 62
1321,2015,Dubai,"Dubai, U.A.E.",2015.02.23 - 2015.02.28,Outdoor,Hard,2,Novak Djokovic,W,63 75
1322,2015,Dubai,"Dubai, U.A.E.",2015.02.23 - 2015.02.28,Outdoor,Hard,2,Borna Coric,W,62 61
1323,2015,Dubai,"Dubai, U.A.E.",2015.02.23 - 2015.02.28,Outdoor,Hard,2,Richard Gasquet,W,61 (RET)
1324,2015,Dubai,"Dubai, U.A.E.",2015.02.23 - 2015.02.28,Outdoor,Hard,2,Fernando Verdasco,W,64 63
1325,2015,Dubai,"Dubai, U.A.E.",2015.02.23 - 2015.02.28,Outdoor,Hard,2,Mikhail Youzhny,W,63 61
1326,2015,Australian Open,"Melbourne, Australia",2015.01.19 - 2015.02.01,Outdoor,Hard,2,Andreas Seppi,L,46 67(5) 64 67(5) 
1327,2015,Australian Open,"Melbourne, Australia",2015.01.19 - 2015.02.01,Outdoor,Hard,2,Simone Bolelli,W,36 63 62 62
1328,2015,Australian Open,"Melbourne, Australia",2015.01.19 - 2015.02.01,Outdoor,Hard,2,Yen-Hsun Lu,W,64 62 75
1329,2015,Brisbane,"Brisbane, Australia",2015.01.05 - 2015.01.11,Outdoor,Hard,2,Milos Raonic,W,64 67(2) 64
1330,2015,Brisbane,"Brisbane, Australia",2015.01.05 - 2015.01.11,Outdoor,Hard,2,Grigor Dimitrov,W,62 62
1331,2015,Brisbane,"Brisbane, Australia",2015.01.05 - 2015.01.11,Outdoor,Hard,2,James Duckworth,W,60 61
1332,2015,Brisbane,"Brisbane, Australia",2015.01.05 - 2015.01.11,Outdoor,Hard,2,John Millman,W,46 64 63
1333,2016,Wimbledon,"London, Great Britain",2016.06.27 - 2016.07.10,Outdoor,Grass,3,Milos Raonic,L,36 76(3) 64 57 36
1334,2016,Wimbledon,"London, Great Britain",2016.06.27 - 2016.07.10,Outdoor,Grass,3,Marin Cilic,W,67(4) 46 63 76(9) 63
1335,2016,Wimbledon,"London, Great Britain",2016.06.27 - 2016.07.10,Outdoor,Grass,3,Steve Johnson,W,62 63 75
1336,2016,Wimbledon,"London, Great Britain",2016.06.27 - 2016.07.10,Outdoor,Grass,3,Daniel Evans,W,64 62 62
1337,2016,Wimbledon,"London, Great Britain",2016.06.27 - 2016.07.10,Outdoor,Grass,3,Marcus Willis,W,60 63 64
1338,2016,Wimbledon,"London, Great Britain",2016.06.27 - 2016.07.10,Outdoor,Grass,3,Guido Pella,W,76(5) 76(3) 63
1339,2016,Gerry Weber Open,"Halle, Germany",2016.06.13 - 2016.06.19,Outdoor,Grass,3,Alexander Zverev,L,67(4) 75 36
1340,2016,Gerry Weber Open,"Halle, Germany",2016.06.13 - 2016.06.19,Outdoor,Grass,3,David Goffin,W,61 76(10) 
1341,2016,Gerry Weber Open,"Halle, Germany",2016.06.13 - 2016.06.19,Outdoor,Grass,3,Malek Jaziri,W,63 75
1342,2016,Gerry Weber Open,"Halle, Germany",2016.06.13 - 2016.06.19,Outdoor,Grass,3,Jan-Lennard Struff,W,64 76(3) 
1343,2016,Mercedes Cup,"Stuttgart, Germany",2016.06.06 - 2016.06.13,Outdoor,Grass,3,Dominic Thiem,L,63 67(7) 46
1344,2016,Mercedes Cup,"Stuttgart, Germany",2016.06.06 - 2016.06.13,Outdoor,Grass,3,Florian Mayer,W,76(2) 76(1) 
1345,2016,Mercedes Cup,"Stuttgart, Germany",2016.06.06 - 2016.06.13,Outdoor,Grass,3,Taylor Fritz,W,64 57 64
1346,2016,Internazionali BNL d'Italia,"Rome, Italy",2016.05.09 - 2016.05.15,Outdoor,Clay,2,Dominic Thiem,L,67(2) 46
1347,2016,Internazionali BNL d'Italia,"Rome, Italy",2016.05.09 - 2016.05.15,Outdoor,Clay,2,Alexander Zverev,W,63 75
1348,2016,Monte-Carlo Rolex Masters,"Monte Carlo, Monaco",2016.04.11 - 2016.04.17,Outdoor,Clay,3,Jo-Wilfried Tsonga,L,63 26 57
1349,2016,Monte-Carlo Rolex Masters,"Monte Carlo, Monaco",2016.04.11 - 2016.04.17,Outdoor,Clay,3,Roberto Bautista Agut,W,62 64
1350,2016,Monte-Carlo Rolex Masters,"Monte Carlo, Monaco",2016.04.11 - 2016.04.17,Outdoor,Clay,3,Guillermo Garcia-Lopez,W,63 64
1351,2016,Australian Open,"Melbourne, Australia",2016.01.18 - 2016.01.31,Outdoor,Hard,3,Novak Djokovic,L,16 26 63 36
1352,2016,Australian Open,"Melbourne, Australia",2016.01.18 - 2016.01.31,Outdoor,Hard,3,Tomas Berdych,W,76(4) 62 64
1353,2016,Australian Open,"Melbourne, Australia",2016.01.18 - 2016.01.31,Outdoor,Hard,3,David Goffin,W,62 61 64
1354,2016,Australian Open,"Melbourne, Australia",2016.01.18 - 2016.01.31,Outdoor,Hard,3,Grigor Dimitrov,W,64 36 61 64
1355,2016,Australian Open,"Melbourne, Australia",2016.01.18 - 2016.01.31,Outdoor,Hard,3,Alexandr Dolgopolov,W,63 75 61
1356,2016,Australian Open,"Melbourne, Australia",2016.01.18 - 2016.01.31,Outdoor,Hard,3,Nikoloz Basilashvili,W,62 61 62
1357,2016,Brisbane International presented by Suncorp,"Brisbane, Australia",2016.01.04 - 2016.01.10,Outdoor,Hard,3,Milos Raonic,L,46 46
1358,2016,Brisbane International presented by Suncorp,"Brisbane, Australia",2016.01.04 - 2016.01.10,Outdoor,Hard,3,Dominic Thiem,W,61 64
1359,2016,Brisbane International presented by Suncorp,"Brisbane, Australia",2016.01.04 - 2016.01.10,Outdoor,Hard,3,Grigor Dimitrov,W,64 67(4) 64
1360,2016,Brisbane International presented by Suncorp,"Brisbane, Australia",2016.01.04 - 2016.01.10,Outdoor,Hard,3,Tobias Kamke,W,62 61
